Day,Month,NewCustomers,TotalMembers,PatientsSeen,CurrentPediatricDoctors,CurrentOrthoDoctors,CurrentNurses,RevenuePrevention,RevenueTreatment,RevenueOrtho,RevenueCardDaily,RevenueTotal,CashNewCard,CashRenewCard,CashTreatment,CashFlowToday,Cash,Costs,DoctorSalary,NurseSalary,MonthlyCardRevenue,ContractLiability,CardContractLiability,OrthoContractLiability,PediatricMaterialRatio,OrthoMaterialRatio
637,22,4,825,19,1,1,6,0,1840,0,2011.1111111111109,4051.111111111111,0,1000,1840,2748.0,1757366.2666666666,92.0,0.0,0.0,60333.33333333333,2305325.0,1609400.0,695925,0.05,0.3
638,22,2,826,17,1,1,6,0,1600,0,2011.1111111111109,4611.111111111111,5000,0,1600,6520.0,1763886.2666666666,80.0,0.0,0.0,60333.33333333333,2305325.0,1609400.0,695925,0.05,0.3
639,22,2,826,19,1,1,6,0,800,0,2011.1111111111109,3211.111111111111,0,2000,800,2760.0,1766646.2666666666,40.0,0.0,0.0,60333.33333333333,2307925.0,1612000.0,695925,0.05,0.3
640,22,2,826,16,1,1,6,0,1600,0,2011.1111111111109,3611.111111111111,0,0,1600,1520.0,1768166.2666666666,80.0,0.0,0.0,60333.33333333333,2307925.0,1612000.0,695925,0.05,0.3
641,22,2,828,29,1,1,6,0,2880,0,2011.1111111111109,7891.111111111111,10000,5000,2880,17736.0,1785902.2666666666,144.0,0.0,0.0,60333.33333333333,2307925.0,1612000.0,695925,0.05,0.3
642,22,4,830,21,1,1,6,0,0,0,2011.1111111111109,4211.111111111111,10000,1000,0,11000.0,1796902.2666666666,0.0,0.0,0.0,60333.33333333333,2315725.0,1619800.0,695925,0.05,0.3
643,22,2,832,14,1,1,6,0,1320,10725,2011.1111111111109,15256.111111111111,6000,0,20820,23536.5,1820438.7666666666,3283.5,0.0,0.0,60333.33333333333,2329700.0,1625000.0,704700,0.05,0.3
644,22,1,832,23,1,1,6,0,3440,0,2011.1111111111109,5451.111111111111,0,0,3440,3268.0,1823706.7666666666,172.0,0.0,0.0,60333.33333333333,2332300.0,1627600.0,704700,0.05,0.3
645,22,2,833,24,1,1,6,0,1040,2860,2011.1111111111109,6911.111111111111,5000,0,6240,10330.0,1834036.7666666666,910.0,0.0,0.0,60333.33333333333,2334640.0,1627600.0,707040,0.05,0.3
646,22,1,832,17,1,1,6,0,800,0,2011.1111111111109,4811.111111111111,5000,5000,800,10760.0,1844796.7666666666,40.0,0.0,0.0,60333.33333333333,2337240.0,1630200.0,707040,0.05,0.3
647,22,4,834,23,1,1,6,0,2360,0,2011.1111111111109,7571.111111111111,11000,5000,2360,18242.0,1863038.7666666666,118.0,0.0,0.0,60333.33333333333,2342440.0,1635400.0,707040,0.05,0.3
648,22,3,834,25,1,1,6,0,2600,0,2011.1111111111109,4611.111111111111,0,0,2600,2470.0,1865508.7666666666,130.0,0.0,0.0,60333.33333333333,2350240.0,1643200.0,707040,0.05,0.3
649,22,5,838,23,1,1,6,0,520,0,2011.1111111111109,5731.111111111111,16000,0,520,16494.0,1882002.7666666666,26.0,0.0,0.0,60333.33333333333,2350240.0,1643200.0,707040,0.05,0.3
650,22,2,839,19,1,1,6,0,1320,0,2011.1111111111109,4331.111111111111,5000,0,1320,6254.0,1888256.7666666666,66.0,0.0,0.0,60333.33333333333,2358040.0,1651000.0,707040,0.05,0.3
651,22,2,841,17,1,1,6,0,1040,0,2011.1111111111109,5051.111111111111,10000,0,1040,-145143.6,1743113.1666666665,156183.6,28812.0,64319.600000000006,60333.33333333333,2360640.0,1653600.0,707040,0.05,0.3
652,22,2,842,25,1,1,6,0,2120,0,2011.1111111111109,5331.111111111111,5000,1000,2120,8014.0,1751127.1666666665,106.0,0.0,0.0,60333.33333333333,2365840.0,1658800.0,707040,0.05,0.3
653,22,2,842,15,1,1,6,0,1320,0,2011.1111111111109,3331.111111111111,0,0,1320,1254.0,1752381.1666666665,66.0,0.0,0.0,60333.33333333333,2368440.0,1661400.0,707040,0.05,0.3
654,22,2,843,20,1,1,6,0,1840,0,2011.1111111111109,4851.111111111111,5000,0,1840,6748.0,1759129.1666666665,92.0,0.0,0.0,60333.33333333333,2368440.0,1661400.0,707040,0.05,0.3
655,22,3,845,17,1,1,6,0,2640,0,2011.1111111111109,6651.111111111111,10000,0,2640,12508.0,1771637.1666666665,132.0,0.0,0.0,60333.33333333333,2371040.0,1664000.0,707040,0.05,0.3
656,22,4,846,24,1,1,6,0,2360,0,2011.1111111111109,5371.111111111111,5000,0,2360,7242.0,1778879.1666666665,118.0,0.0,0.0,60333.33333333333,2376240.0,1669200.0,707040,0.05,0.3
657,22,2,846,22,1,1,6,0,800,0,2011.1111111111109,2811.111111111111,0,0,800,760.0,1779639.1666666665,40.0,0.0,0.0,60333.33333333333,2378840.0,1671800.0,707040,0.05,0.3
658,22,4,848,18,1,1,6,0,1040,0,2011.1111111111109,5051.111111111111,10000,0,1040,10988.0,1790627.1666666665,52.0,0.0,0.0,60333.33333333333,2378840.0,1671800.0,707040,0.05,0.3
659,22,3,851,15,1,1,6,0,1840,0,2011.1111111111109,5251.111111111111,7000,0,1840,8748.0,1799375.1666666665,92.0,0.0,0.0,60333.33333333333,2384040.0,1677000.0,707040,0.05,0.3
660,22,3,852,25,1,1,6,0,3440,16500,2011.1111111111109,22151.11111111111,1000,0,33440,29318.0,1828693.1666666665,5122.0,0.0,0.0,60333.33333333333,2357073.3333333335,1636533.3333333335,720540,0.05,0.3
661,23,3,854,24,1,1,6,0,0,2860,2126.6666666666665,6186.666666666666,6000,0,5200,10342.0,1839035.1666666665,858.0,0.0,0.0,63800.0,2359413.3333333335,1636533.3333333335,722880,0.05,0.3
662,23,3,857,26,1,1,6,0,1560,0,2126.6666666666665,5886.666666666666,11000,0,1560,12482.0,1851517.1666666665,78.0,0.0,0.0,63800.0,2361946.6666666665,1639066.6666666665,722880,0.05,0.3
663,23,3,858,26,1,1,6,0,2120,0,2126.6666666666665,5446.666666666666,6000,0,2120,8014.0,1859531.1666666665,106.0,0.0,0.0,63800.0,2367013.3333333335,1644133.3333333335,722880,0.05,0.3
664,23,1,859,20,1,1,6,0,1040,0,2126.6666666666665,5166.666666666666,5000,5000,1040,10988.0,1870519.1666666665,52.0,0.0,0.0,63800.0,2369546.6666666665,1646666.6666666665,722880,0.05,0.3
665,23,3,861,23,1,1,6,0,3680,10725,2126.6666666666665,16931.666666666668,2000,0,23180,21778.5,1892297.6666666665,3401.5,0.0,0.0,63800.0,2383388.3333333335,1651733.3333333335,731655,0.05,0.3
666,23,4,863,17,1,1,6,0,2120,0,2126.6666666666665,6046.666666666666,6000,3000,2120,11014.0,1903311.6666666665,106.0,0.0,0.0,63800.0,2383388.3333333335,1651733.3333333335,731655,0.05,0.3
667,23,3,865,22,1,1,6,0,2120,0,2126.6666666666665,5446.666666666666,6000,0,2120,8014.0,1911325.6666666665,106.0,0.0,0.0,63800.0,2385921.6666666665,1654266.6666666665,731655,0.05,0.3
668,23,2,867,20,1,1,6,0,800,0,2126.6666666666665,4126.666666666666,6000,0,800,6760.0,1918085.6666666665,40.0,0.0,0.0,63800.0,2388455.0,1656800.0,731655,0.05,0.3
669,23,3,870,16,1,1,6,0,520,0,2126.6666666666665,4846.666666666666,11000,0,520,11494.0,1929579.6666666665,26.0,0.0,0.0,63800.0,2390988.3333333335,1659333.3333333335,731655,0.05,0.3
670,23,3,871,25,1,1,6,0,0,0,2126.6666666666665,3326.6666666666665,6000,0,0,6000.0,1935579.6666666665,0.0,0.0,0.0,63800.0,2396055.0,1664400.0,731655,0.05,0.3
671,23,2,872,16,1,1,6,0,520,0,2126.6666666666665,3646.6666666666665,5000,0,520,5494.0,1941073.6666666665,26.0,0.0,0.0,63800.0,2398588.3333333335,1666933.3333333335,731655,0.05,0.3
672,23,3,874,28,1,1,6,0,2400,0,2126.6666666666665,7526.666666666666,10000,5000,2400,17280.0,1958353.6666666665,120.0,0.0,0.0,63800.0,2401121.6666666665,1669466.6666666665,731655,0.05,0.3
673,23,3,875,24,1,1,6,0,2920,0,2126.6666666666665,5246.666666666666,1000,0,2920,3774.0,1962127.6666666665,146.0,0.0,0.0,63800.0,2408721.6666666665,1677066.6666666665,731655,0.05,0.3
674,23,1,876,18,1,1,6,0,1040,0,2126.6666666666665,3366.6666666666665,1000,0,1040,1988.0,1964115.6666666665,52.0,0.0,0.0,63800.0,2408721.6666666665,1677066.6666666665,731655,0.05,0.3
675,23,2,877,16,1,1,6,0,0,0,2126.6666666666665,3326.6666666666665,5000,1000,0,6000.0,1970115.6666666665,0.0,0.0,0.0,63800.0,2408721.6666666665,1677066.6666666665,731655,0.05,0.3
676,23,2,878,28,1,1,6,0,800,0,2126.6666666666665,3926.6666666666665,5000,0,800,5760.0,1975875.6666666665,40.0,0.0,0.0,63800.0,2411255.0,1679600.0,731655,0.05,0.3
677,23,2,877,18,1,1,6,0,2120,0,2126.6666666666665,4246.666666666666,0,0,2120,2014.0,1977889.6666666665,106.0,0.0,0.0,63800.0,2413788.3333333335,1682133.3333333335,731655,0.05,0.3
678,23,3,876,20,1,1,6,0,1840,0,2126.6666666666665,4966.666666666666,0,5000,1840,6748.0,1984637.6666666665,92.0,0.0,0.0,63800.0,2413788.3333333335,1682133.3333333335,731655,0.05,0.3
679,23,3,878,18,1,1,6,0,1320,0,2126.6666666666665,5446.666666666666,10000,0,1320,11254.0,1995891.6666666665,66.0,0.0,0.0,63800.0,2416321.6666666665,1684666.6666666665,731655,0.05,0.3
680,23,2,878,18,1,1,6,0,520,0,2126.6666666666665,2646.6666666666665,0,0,520,494.0,1996385.6666666665,26.0,0.0,0.0,63800.0,2421388.3333333335,1689733.3333333335,731655,0.05,0.3
681,23,3,881,24,1,1,6,0,2080,0,2126.6666666666665,6606.666666666666,7000,5000,2080,13976.0,2010361.6666666665,104.0,0.0,0.0,63800.0,2421388.3333333335,1689733.3333333335,731655,0.05,0.3
682,23,5,883,18,1,1,6,0,0,0,2126.6666666666665,3526.6666666666665,6000,1000,0,-145865.0,1864496.6666666665,152865.0,27700.5,62164.499999999985,63800.0,2426455.0,1694800.0,731655,0.05,0.3
683,23,3,884,18,1,1,6,0,0,2860,2126.6666666666665,6986.666666666666,5000,5000,5200,14342.0,1878838.6666666665,858.0,0.0,0.0,63800.0,2431328.3333333335,1697333.3333333335,733995,0.05,0.3
684,23,3,886,14,1,1,6,0,800,0,2126.6666666666665,4126.666666666666,6000,0,800,6760.0,1885598.6666666665,40.0,0.0,0.0,63800.0,2436395.0,1702400.0,733995,0.05,0.3
685,23,1,886,20,1,1,6,0,2360,0,2126.6666666666665,4686.666666666666,1000,0,2360,3242.0,1888840.6666666665,118.0,0.0,0.0,63800.0,2438928.3333333335,1704933.3333333335,733995,0.05,0.3
686,23,2,887,23,1,1,6,0,1840,0,2126.6666666666665,6966.666666666666,10000,5000,1840,16748.0,1905588.6666666665,92.0,0.0,0.0,63800.0,2438928.3333333335,1704933.3333333335,733995,0.05,0.3
687,23,3,888,15,1,1,6,0,1320,0,2126.6666666666665,5446.666666666666,10000,0,1320,11254.0,1916842.6666666665,66.0,0.0,0.0,63800.0,2446528.3333333335,1712533.3333333335,733995,0.05,0.3
688,23,1,888,20,1,1,6,0,520,0,2126.6666666666665,2846.6666666666665,1000,0,520,1494.0,1918336.6666666665,26.0,0.0,0.0,63800.0,2451595.0,1717600.0,733995,0.05,0.3
689,23,2,889,22,1,1,6,0,2920,0,2126.6666666666665,6046.666666666666,5000,0,2920,7774.0,1926110.6666666665,146.0,0.0,0.0,63800.0,2451595.0,1717600.0,733995,0.05,0.3
690,23,4,890,21,1,1,6,0,1320,0,2126.6666666666665,6446.666666666666,10000,5000,1320,16254.0,1942364.6666666665,66.0,0.0,0.0,63800.0,2408861.666666667,1674866.6666666667,733995,0.05,0.3
691,24,4,894,29,1,1,6,0,1560,0,2257.777777777778,7817.777777777777,20000,0,1560,21482.0,1963846.6666666665,78.0,0.0,0.0,67733.33333333333,2416261.666666667,1682266.6666666667,733995,0.05,0.3
692,24,2,895,27,1,1,6,0,520,0,2257.777777777778,3177.777777777778,2000,0,520,2494.0,1966340.6666666665,26.0,0.0,0.0,67733.33333333333,2426128.333333333,1692133.3333333333,733995,0.05,0.3
693,24,5,898,27,1,1,6,0,1840,0,2257.777777777778,6497.777777777777,12000,0,1840,13748.0,1980088.6666666665,92.0,0.0,0.0,67733.33333333333,2426128.333333333,1692133.3333333333,733995,0.05,0.3
694,24,2,897,20,1,1,6,0,1600,0,2257.777777777778,3857.777777777778,0,0,1600,1520.0,1981608.6666666665,80.0,0.0,0.0,67733.33333333333,2431061.666666667,1697066.6666666667,733995,0.05,0.3
695,24,2,899,17,1,1,6,0,2920,2860,2257.777777777778,10037.777777777777,10000,0,8120,17116.0,1998724.6666666665,1004.0,0.0,0.0,67733.33333333333,2433401.666666667,1697066.6666666667,736335,0.05,0.3
696,24,4,901,13,1,1,6,0,520,0,2257.777777777778,4777.777777777777,10000,0,520,10494.0,2009218.6666666665,26.0,0.0,0.0,67733.33333333333,2438335.0,1702000.0,736335,0.05,0.3
697,24,3,902,17,1,1,6,0,800,0,2257.777777777778,3257.777777777778,1000,0,800,1760.0,2010978.6666666665,40.0,0.0,0.0,67733.33333333333,2443268.333333333,1706933.3333333333,736335,0.05,0.3
698,24,3,902,25,1,1,6,0,0,10725,2257.777777777778,13182.777777777777,1000,0,19500,17282.5,2028261.1666666665,3217.5,0.0,0.0,67733.33333333333,2452043.333333333,1706933.3333333333,745110,0.05,0.3
699,24,0,902,21,1,1,6,0,1320,0,2257.777777777778,3577.777777777778,0,0,1320,1254.0,2029515.1666666665,66.0,0.0,0.0,67733.33333333333,2452043.333333333,1706933.3333333333,745110,0.05,0.3
700,24,1,903,24,1,1,6,0,2360,0,2257.777777777778,4817.777777777777,1000,0,2360,3242.0,2032757.1666666665,118.0,0.0,0.0,67733.33333333333,2452043.333333333,1706933.3333333333,745110,0.05,0.3
701,24,2,903,12,1,1,6,0,0,0,2257.777777777778,3257.777777777778,5000,0,0,5000.0,2037757.1666666665,0.0,0.0,0.0,67733.33333333333,2452043.333333333,1706933.3333333333,745110,0.05,0.3
702,24,3,904,27,1,1,6,0,2120,10725,2257.777777777778,18102.777777777777,10000,5000,21620,33296.5,2071053.6666666665,3323.5,0.0,0.0,67733.33333333333,2463285.0,1709400.0,753885,0.05,0.3
703,24,2,905,20,1,1,6,0,0,0,2257.777777777778,4257.777777777777,10000,0,0,10000.0,2081053.6666666665,0.0,0.0,0.0,67733.33333333333,2470685.0,1716800.0,753885,0.05,0.3
704,24,3,904,22,1,1,6,0,1320,0,2257.777777777778,3577.777777777778,0,0,1320,1254.0,2082307.6666666665,66.0,0.0,0.0,67733.33333333333,2475618.333333333,1721733.333333333,753885,0.05,0.3
705,24,1,904,19,1,1,6,0,1560,0,2257.777777777778,5017.777777777777,0,6000,1560,7482.0,2089789.6666666665,78.0,0.0,0.0,67733.33333333333,2475618.333333333,1721733.333333333,753885,0.05,0.3
706,24,2,903,27,1,1,6,0,2080,0,2257.777777777778,4337.777777777777,0,0,2080,1976.0,2091765.6666666665,104.0,0.0,0.0,67733.33333333333,2478085.0,1724200.0,753885,0.05,0.3
707,24,1,903,23,1,1,6,0,0,0,2257.777777777778,2257.777777777778,0,0,0,0.0,2091765.6666666665,0.0,0.0,0.0,67733.33333333333,2478085.0,1724200.0,753885,0.05,0.3
708,24,2,904,15,1,1,6,0,1840,0,2257.777777777778,5097.777777777777,5000,0,1840,6748.0,2098513.6666666665,92.0,0.0,0.0,67733.33333333333,2478085.0,1724200.0,753885,0.05,0.3
709,24,2,905,13,1,1,6,0,800,16500,2257.777777777778,20557.777777777777,5000,0,30800,30810.0,2129323.6666666665,4990.0,0.0,0.0,67733.33333333333,2494051.666666667,1726666.666666667,767385,0.05,0.3
710,24,2,906,26,1,1,6,0,3160,0,2257.777777777778,5617.777777777777,1000,0,3160,4002.0,2133325.6666666665,158.0,0.0,0.0,67733.33333333333,2496518.333333333,1729133.333333333,767385,0.05,0.3
711,24,2,908,22,1,1,6,0,520,0,2257.777777777778,4977.777777777777,6000,5000,520,11494.0,2144819.6666666665,26.0,0.0,0.0,67733.33333333333,2496518.333333333,1729133.333333333,767385,0.05,0.3
712,24,1,909,19,1,1,6,0,1040,0,2257.777777777778,4297.777777777777,5000,0,1040,5988.0,2150807.6666666665,52.0,0.0,0.0,67733.33333333333,2501451.666666667,1734066.666666667,767385,0.05,0.3
713,24,2,908,16,1,1,6,0,520,0,2257.777777777778,3777.777777777778,5000,0,520,-149965.6,2000842.0666666664,155485.6,28315.0,64144.600000000006,67733.33333333333,2503918.333333333,1736533.333333333,767385,0.05,0.3
714,24,3,910,18,1,1,6,0,800,10725,2257.777777777778,14982.777777777777,6000,0,20300,23042.5,2023884.5666666664,3257.5,0.0,0.0,67733.33333333333,2515160.0,1739000.0,776160,0.05,0.3
715,24,2,911,21,1,1,6,0,3160,0,2257.777777777778,5617.777777777777,1000,0,3160,4002.0,2027886.5666666664,158.0,0.0,0.0,67733.33333333333,2517626.666666667,1741466.666666667,776160,0.05,0.3
716,24,2,912,21,1,1,6,0,3440,0,2257.777777777778,6697.777777777777,5000,0,3440,8268.0,2036154.5666666664,172.0,0.0,0.0,67733.33333333333,2517626.666666667,1741466.666666667,776160,0.05,0.3
717,24,1,912,15,1,1,6,0,1320,0,2257.777777777778,4577.777777777777,5000,0,1320,6254.0,2042408.5666666664,66.0,0.0,0.0,67733.33333333333,2520093.333333333,1743933.333333333,776160,0.05,0.3
718,24,3,914,19,1,1,6,0,0,0,2257.777777777778,3457.777777777778,6000,0,0,6000.0,2048408.5666666664,0.0,0.0,0.0,67733.33333333333,2522560.0,1746400.0,776160,0.05,0.3
719,24,3,915,23,1,1,6,0,1320,16500,2257.777777777778,21077.777777777777,5000,0,31320,31304.0,2079712.5666666664,5016.0,0.0,0.0,67733.33333333333,2538526.666666667,1748866.666666667,789660,0.05,0.3
720,24,2,916,18,1,1,6,0,800,0,2257.777777777778,5257.777777777777,10000,1000,800,11760.0,2091472.5666666664,40.0,0.0,0.0,67733.33333333333,2493660.0,1704000.0,789660,0.05,0.3
721,25,1,916,21,1,1,6,0,520,0,2355.555555555555,3875.555555555555,5000,0,520,5494.0,2096966.5666666664,26.0,0.0,0.0,70666.66666666666,2498460.0,1708800.0,789660,0.05,0.3
722,25,4,918,27,1,1,6,0,1840,0,2355.555555555555,7195.555555555555,10000,5000,1840,16748.0,2113714.5666666664,92.0,0.0,0.0,70666.66666666666,2500860.0,1711200.0,789660,0.05,0.3
723,25,2,920,33,1,1,6,0,1320,0,2355.555555555555,4875.555555555555,6000,0,1320,7254.0,2120968.5666666664,66.0,0.0,0.0,70666.66666666666,2508060.0,1718400.0,789660,0.05,0.3
724,25,3,921,14,1,1,6,0,1040,0,2355.555555555555,5395.555555555555,5000,5000,1040,10988.0,2131956.5666666664,52.0,0.0,0.0,70666.66666666666,2510460.0,1720800.0,789660,0.05,0.3
725,25,3,923,20,1,1,6,0,520,0,2355.555555555555,4075.555555555555,6000,0,520,6494.0,2138450.5666666664,26.0,0.0,0.0,70666.66666666666,2515260.0,1725600.0,789660,0.05,0.3
726,25,4,925,25,1,1,6,0,1600,0,2355.555555555555,5955.555555555555,10000,0,1600,11520.0,2149970.5666666664,80.0,0.0,0.0,70666.66666666666,2517660.0,1728000.0,789660,0.05,0.3
727,25,2,925,27,1,1,6,0,800,0,2355.555555555555,4155.555555555555,5000,0,800,5760.0,2155730.5666666664,40.0,0.0,0.0,70666.66666666666,2522460.0,1732800.0,789660,0.05,0.3
728,25,4,926,24,1,1,6,0,1600,27225,2355.555555555555,32180.555555555555,5000,0,51100,47852.5,2203583.0666666664,8247.5,0.0,0.0,70666.66666666666,2547135.0,1735200.0,811935,0.05,0.3
729,25,3,929,24,1,1,6,0,2120,0,2355.555555555555,7675.555555555555,11000,5000,2120,18014.0,2221597.0666666664,106.0,0.0,0.0,70666.66666666666,2549535.0,1737600.0,811935,0.05,0.3
730,25,1,929,23,1,1,6,0,1320,0,2355.555555555555,3675.555555555555,0,0,1320,1254.0,2222851.0666666664,66.0,0.0,0.0,70666.66666666666,2556735.0,1744800.0,811935,0.05,0.3
731,25,1,929,13,1,1,6,0,0,10725,2355.555555555555,13080.555555555555,0,0,19500,16282.5,2239133.5666666664,3217.5,0.0,0.0,70666.66666666666,2565510.0,1744800.0,820710,0.05,0.3
732,25,1,930,26,1,1,6,0,2360,0,2355.555555555555,5715.555555555555,5000,0,2360,7242.0,2246375.5666666664,118.0,0.0,0.0,70666.66666666666,2565510.0,1744800.0,820710,0.05,0.3
733,25,4,933,26,1,1,6,0,1600,0,2355.555555555555,6955.555555555555,15000,0,1600,16520.0,2262895.5666666664,80.0,0.0,0.0,70666.66666666666,2567910.0,1747200.0,820710,0.05,0.3
734,25,2,935,21,1,1,6,0,0,10725,2355.555555555555,16080.555555555555,10000,5000,19500,31282.5,2294178.0666666664,3217.5,0.0,0.0,70666.66666666666,2583885.0,1754400.0,829485,0.05,0.3
735,25,1,935,26,1,1,6,0,800,0,2355.555555555555,3155.555555555555,0,0,800,760.0,2294938.0666666664,40.0,0.0,0.0,70666.66666666666,2591085.0,1761600.0,829485,0.05,0.3
736,25,2,936,24,1,1,6,0,800,0,2355.555555555555,4155.555555555555,5000,0,800,5760.0,2300698.0666666664,40.0,0.0,0.0,70666.66666666666,2591085.0,1761600.0,829485,0.05,0.3
737,25,3,937,38,1,1,6,0,2640,0,2355.555555555555,6195.555555555555,5000,1000,2640,8508.0,2309206.0666666664,132.0,0.0,0.0,70666.66666666666,2593485.0,1764000.0,829485,0.05,0.3
738,25,2,939,22,1,1,6,0,1320,2860,2355.555555555555,7935.555555555555,6000,1000,6520,12596.0,2321802.0666666664,924.0,0.0,0.0,70666.66666666666,2598225.0,1766400.0,831825,0.05,0.3
739,25,2,939,17,1,1,6,0,800,0,2355.555555555555,3155.555555555555,0,0,800,760.0,2322562.0666666664,40.0,0.0,0.0,70666.66666666666,2600625.0,1768800.0,831825,0.05,0.3
740,25,2,940,25,1,1,6,0,2640,0,2355.555555555555,5195.555555555555,1000,0,2640,3508.0,2326070.0666666664,132.0,0.0,0.0,70666.66666666666,2600625.0,1768800.0,831825,0.05,0.3
741,25,3,940,26,1,1,6,0,520,2340,2355.555555555555,6215.555555555555,5000,0,520,4792.0,2330862.0666666664,728.0,0.0,0.0,70666.66666666666,2598285.0,1768800.0,829485,0.05,0.3
742,25,3,942,15,1,1,6,0,0,0,2355.555555555555,4555.555555555555,11000,0,0,11000.0,2341862.0666666664,0.0,0.0,0.0,70666.66666666666,2600685.0,1771200.0,829485,0.05,0.3
743,25,2,943,22,1,1,6,0,3680,0,2355.555555555555,8235.555555555555,10000,1000,3680,14496.0,2356358.0666666664,184.0,0.0,0.0,70666.66666666666,2605485.0,1776000.0,829485,0.05,0.3
744,25,2,942,25,1,1,6,0,1840,16500,2355.555555555555,20895.555555555555,0,1000,31840,-144620.40000000002,2211737.6666666665,177460.40000000002,34012.0,75406.40000000002,70666.66666666666,2623785.0,1780800.0,842985,0.05,0.3
745,25,1,943,20,1,1,6,0,520,10725,2355.555555555555,14600.555555555555,5000,0,20020,21776.5,2233514.1666666665,3243.5,0.0,0.0,70666.66666666666,2632560.0,1780800.0,851760,0.05,0.3
746,25,2,944,23,1,1,6,0,1600,0,2355.555555555555,4955.555555555555,5000,0,1600,6520.0,2240034.1666666665,80.0,0.0,0.0,70666.66666666666,2634960.0,1783200.0,851760,0.05,0.3
747,25,3,945,28,1,1,6,0,2640,0,2355.555555555555,6195.555555555555,5000,1000,2640,8508.0,2248542.1666666665,132.0,0.0,0.0,70666.66666666666,2637360.0,1785600.0,851760,0.05,0.3
748,25,3,946,25,1,1,6,0,2920,0,2355.555555555555,6275.555555555555,5000,0,2920,7774.0,2256316.1666666665,146.0,0.0,0.0,70666.66666666666,2639760.0,1788000.0,851760,0.05,0.3
749,25,3,948,26,1,1,6,0,0,0,2355.555555555555,3555.555555555555,6000,0,0,6000.0,2262316.1666666665,0.0,0.0,0.0,70666.66666666666,2642160.0,1790400.0,851760,0.05,0.3
750,25,1,948,19,1,1,6,0,800,0,2355.555555555555,3155.555555555555,0,0,800,760.0,2263076.1666666665,40.0,0.0,0.0,70666.66666666666,2594760.0,1743000.0,851760,0.05,0.3
751,26,3,950,21,1,1,6,0,0,0,2460.0,2860.0,2000,0,0,2000.0,2265076.1666666665,0.0,0.0,0.0,73800.0,2594760.0,1743000.0,851760,0.05,0.3
752,26,3,951,32,1,1,6,0,1560,0,2460.0,4220.0,1000,0,1560,2482.0,2267558.1666666665,78.0,0.0,0.0,73800.0,2594760.0,1743000.0,851760,0.05,0.3
753,26,4,953,29,1,1,6,0,2400,30000,2460.0,36060.0,6000,0,32400,29280.0,2296838.1666666665,9120.0,0.0,0.0,73800.0,2594760.0,1743000.0,851760,0.05,0.3
754,26,2,954,19,1,1,6,0,1320,0,2460.0,4780.0,5000,0,1320,6254.0,2303092.1666666665,66.0,0.0,0.0,73800.0,2597093.3333333335,1745333.3333333335,851760,0.05,0.3
755,26,2,954,21,1,1,6,0,1040,0,2460.0,3500.0,0,0,1040,988.0,2304080.1666666665,52.0,0.0,0.0,73800.0,2599426.6666666665,1747666.6666666665,851760,0.05,0.3
756,26,2,954,28,1,1,6,0,1040,2860,2460.0,6360.0,0,0,6240,5330.0,2309410.1666666665,910.0,0.0,0.0,73800.0,2601766.6666666665,1747666.6666666665,854100,0.05,0.3
757,26,3,955,17,1,1,6,0,520,0,2460.0,4980.0,10000,0,520,10494.0,2319904.1666666665,26.0,0.0,0.0,73800.0,2601766.6666666665,1747666.6666666665,854100,0.05,0.3
758,26,2,957,23,1,1,6,0,0,0,2460.0,3660.0,6000,0,0,6000.0,2325904.1666666665,0.0,0.0,0.0,73800.0,2606433.3333333335,1752333.3333333335,854100,0.05,0.3
759,26,3,958,26,1,1,6,0,1320,0,2460.0,4980.0,5000,1000,1320,7254.0,2333158.1666666665,66.0,0.0,0.0,73800.0,2608766.6666666665,1754666.6666666665,854100,0.05,0.3
